Group ID,Major,Course
867,"Global Health, BS",SOIL SCI 323
867,"Global Health, BS",SOIL SCI/ENVIR ST  324
867,"Global Health, BS",SOIL SCI 430
867,"Global Health, BS",URB R PL 550
868,"Global Health, BS",ANAT&PHY 335
868,"Global Health, BS",ANAT&PHY 435
868,"Global Health, BS",AN SCI/DY SCI  320
868,"Global Health, BS",BIOCHEM 301
868,"Global Health, BS",BIOCHEM 501
868,"Global Health, BS",BIOCORE 485
868,"Global Health, BS",BIOCHEM/NUTR SCI  560
868,"Global Health, BS",BIOCORE 486
868,"Global Health, BS",BIOCORE 587
868,"Global Health, BS",ENTOM/ZOOLOGY  371
868,"Global Health, BS",GENETICS 466
868,"Global Health, BS",GENETICS 548
868,"Global Health, BS",GENETICS/MD GENET  565
868,"Global Health, BS",GENETICS 588
868,"Global Health, BS",M M & I/PATH-BIO  528
868,"Global Health, BS",M M & I/BIOCHEM  575
868,"Global Health, BS",MICROBIO 303
868,"Global Health, BS",MICROBIO 304
868,"Global Health, BS",MICROBIO/AN SCI/BOTANY  335
868,"Global Health, BS",MICROBIO 345
868,"Global Health, BS",M&ENVTOX/ONCOLOGY/PHM SCI/PHMCOL-M/POP HLTH  625
868,"Global Health, BS",M&ENVTOX/PATH/PHM SCI/PHMCOL-M/POP HLTH  626
868,"Global Health, BS",PATH 404
868,"Global Health, BS",PATH-BIO 307
868,"Global Health, BS",PATH-BIO/ENTOM/M M & I/ZOOLOGY  350
868,"Global Health, BS",SURG SCI/F&W ECOL  548
869,"Global Health, BS",ENTOM 570
869,"Global Health, BS",BIOCORE 587
869,"Global Health, BS",C&E SOC/SOC  533
869,"Global Health, BS",CSCS 470
869,"Global Health, BS",CSCS 500
869,"Global Health, BS",DY SCI 471
869,"Global Health, BS",GEN&WS/INTL ST  535
870,"Horticulture, BS",MATH 112 & MATH 113
870,"Horticulture, BS",MATH 114
870,"Horticulture, BS",MATH 171
870,"Horticulture, BS",MATH 211
870,"Horticulture, BS",MATH 217
870,"Horticulture, BS",MATH 221
870,"Horticulture, BS",MATH 222
870,"Horticulture, BS",STAT 301
870,"Horticulture, BS",STAT 371
870,"Horticulture, BS",COMP SCI 300
871,"Horticulture, BS",CHEM 103 & CHEM 104
871,"Horticulture, BS",CHEM 109
872,"Horticulture, BS",BOTANY/BIOLOGY  130
872,"Horticulture, BS",ZOOLOGY/BIOLOGY  101
872,"Horticulture, BS",ZOOLOGY/BIOLOGY  102
872,"Horticulture, BS",BIOLOGY/BOTANY/ZOOLOGY 151
872,"Horticulture, BS",BIOLOGY/BOTANY/ZOOLOGY 152
872,"Horticulture, BS",BIOCORE 381
872,"Horticulture, BS",BIOCORE 383
872,"Horticulture, BS",BIOCORE 382
872,"Horticulture, BS",BIOCORE 384
872,"Horticulture, BS",BIOCORE 486
873,"Horticulture, BS",ENTOM/ZOOLOGY  302
873,"Horticulture, BS",ENTOM 351
873,"Horticulture, BS",GENETICS 466
873,"Horticulture, BS",PL PATH 300
873,"Horticulture, BS",SOIL SCI 301 & SOIL SCI 302
873,"Horticulture, BS",BOTANY 300
873,"Horticulture, BS",BOTANY 305
873,"Horticulture, BS",BOTANY 500
874,"Horticulture, BS",PLANTSCI 110
874,"Horticulture, BS",PLANTSCI 121
874,"Horticulture, BS",PLANTSCI 227
874,"Horticulture, BS",PLANTSCI 320
874,"Horticulture, BS",SOIL SCI 326
874,"Horticulture, BS",PLANTSCI 334 & PLANTSCI 333
874,"Horticulture, BS",PLANTSCI 334 & PLANTSCI 335
874,"Horticulture, BS",PLANTSCI 234
874,"Horticulture, BS",PLANTSCI/PL PATH  261 & PLANTSCI/PL PATH  262
874,"Horticulture, BS",PLANTSCI/LAND ARC  263
874,"Horticulture, BS",PLANTSCI 310
874,"Horticulture, BS",PLANTSCI 370
874,"Horticulture, BS",PLANTSCI 338
875,"Horticulture, BS",PLANTSCI 376 & PLANTSCI 378
875,"Horticulture, BS",PL PATH 315
875,"Horticulture, BS",PLANTSCI 399
875,"Horticulture, BS",PLANTSCI 699
875,"Horticulture, BS",PL PATH 499
876,"Horticulture, BS",A A E/ENVIR ST  244
876,"Horticulture, BS",A A E/ECON/ENVIR ST  343
876,"Horticulture, BS",GEN BUS 310
876,"Horticulture, BS",GEN BUS 311
877,"Horticulture, BS",BOTANY/F&W ECOL/ZOOLOGY  460
877,"Horticulture, BS",F&W ECOL/C&E SOC/SOC  248
877,"Horticulture, BS",F&W ECOL/ENVIR ST/ZOOLOGY  360
877,"Horticulture, BS",F&W ECOL/BOTANY  455
877,"Horticulture, BS",F&W ECOL/BOTANY/ENVIR ST/ZOOLOGY  516
877,"Horticulture, BS",F&W ECOL 550
877,"Horticulture, BS",F&W ECOL/LAND ARC/ZOOLOGY  565
877,"Horticulture, BS",GEOG/ENVIR ST  120
877,"Horticulture, BS",GEOG/ENVIR ST  127
877,"Horticulture, BS",GEOG/ENVIR ST  139
877,"Horticulture, BS",GEOG/BOTANY  338
877,"Horticulture, BS",GEOG/ENVIR ST  339
877,"Horticulture, BS",GEOSCI/ENVIR ST  106
877,"Horticulture, BS",HISTORY/ENVIR ST/GEOG  460
877,"Horticulture, BS",LAND ARC/ENVIR ST  361
877,"Horticulture, BS",ZOOLOGY/ENVIR ST  315
877,"Horticulture, BS",ZOOLOGY 316
878,"Horticulture, BS",A A E/C&E SOC/SOC  340
878,"Horticulture, BS",NUTR SCI/ENTOM  203
878,"Horticulture, BS",PLANTSCI 300
878,"Horticulture, BS",NUTR SCI/A A E  350
878,"Horticulture, BS",AGROECOL 377
878,"Horticulture, BS",C&E SOC/SOC  222
878,"Horticulture, BS",C&E SOC/SOC  650
878,"Horticulture, BS",FOOD SCI/AN SCI  321
878,"Horticulture, BS",GEOG/ENVIR ST  309
878,"Horticulture, BS",PLANTSCI 350
878,"Horticulture, BS",PLANTSCI/A A E/PL PATH  367
878,"Horticulture, BS",PLANTSCI 370
878,"Horticulture, BS",PLANTSCI 380
878,"Horticulture, BS",NUTR SCI 132
878,"Horticulture, BS",PL PATH 311
878,"Horticulture, BS",PL PATH 375
879,"Horticulture, BS",BSE 301
879,"Horticulture, BS",F&W ECOL 375
879,"Horticulture, BS",PLANTSCI 234
879,"Horticulture, BS",PLANTSCI/PL PATH  261
879,"Horticulture, BS",PLANTSCI/PL PATH  262
879,"Horticulture, BS",PLANTSCI/LAND ARC  263
879,"Horticulture, BS",SOIL SCI 332
879,"Horticulture, BS",PLANTSCI 334
879,"Horticulture, BS",PLANTSCI 335
879,"Horticulture, BS",LAND ARC 250
879,"Horticulture, BS",LAND ARC 260
879,"Horticulture, BS",LAND ARC 211
880,"Horticulture, BS",ENTOM/BOTANY/ZOOLOGY  473
880,"Horticulture, BS",PL PATH/BOTANY  332
881,"Horticulture, BS",BOTANY 300
881,"Horticulture, BS",BOTANY 305
881,"Horticulture, BS",BOTANY 400
881,"Horticulture, BS",BOTANY 401
881,"Horticulture, BS",BOTANY/ANTHRO/ZOOLOGY  410
881,"Horticulture, BS",BOTANY 422
881,"Horticulture, BS",BOTANY/AMER IND/ANTHRO  474
881,"Horticulture, BS",BOTANY 500
881,"Horticulture, BS",PLANTSCI 240
882,"Horticulture, BS",MED HIST/C&E SOC/PHILOS  565
882,"Horticulture, BS",BIOCHEM 501
882,"Horticulture, BS",CHEM 341
882,"Horticulture, BS",CHEM 342
882,"Horticulture, BS",CHEM 343
882,"Horticulture, BS",PLANTSCI 338
882,"Horticulture, BS",PLANTSCI 340
882,"Horticulture, BS",PLANTSCI 360
882,"Horticulture, BS",PLANTSCI 501
882,"Horticulture, BS",PLANTSCI 502
882,"Horticulture, BS",PLANTSCI 550
882,"Horticulture, BS",HIST SCI 202
883,"Horticulture, BS",C&E SOC/SOC  541
883,"Horticulture, BS",ENVIR ST/GEOG  439
883,"Horticulture, BS",ENVIR ST/SOIL SCI  575
883,"Horticulture, BS",AGROECOL/HIST SCI  301
883,"Horticulture, BS",POLI SCI 272
883,"Horticulture, BS",POLI SCI/ECON/ENVIR ST/URB R PL  449
884,"Horticulture, BS",SOIL SCI 323
884,"Horticulture, BS",SOIL SCI/ENVIR ST  324
884,"Horticulture, BS",SOIL SCI 327
884,"Horticulture, BS",SOIL SCI/ENVIR ST  575
884,"Horticulture, BS",SOIL SCI 621
885,"Horticulture, BS",ATM OCN 101
885,"Horticulture, BS",ATM OCN/ENVIR ST/GEOSCI  102
885,"Horticulture, BS",ATM OCN/ENVIR ST  171
885,"Horticulture, BS",ATM OCN/ENVIR ST/GEOG  332
885,"Horticulture, BS",ATM OCN/ENVIR ST  520
886,"Life Sciences Communication, BS",LSC 212
887,"Life Sciences Communication, BS",LSC 250
887,"Life Sciences Communication, BS",LSC 251
887,"Life Sciences Communication, BS",LSC 270
887,"Life Sciences Communication, BS",LSC 314
887,"Life Sciences Communication, BS",LSC 332
887,"Life Sciences Communication, BS",LSC 340
887,"Life Sciences Communication, BS",LSC 350
887,"Life Sciences Communication, BS",LSC 360
888,"Life Sciences Communication, BS",LSC 515
888,"Life Sciences Communication, BS",LSC 640
889,"Life Sciences Communication, BS",LSC 435
889,"Life Sciences Communication, BS",LSC 440
889,"Life Sciences Communication, BS",LSC 480
889,"Life Sciences Communication, BS",LSC/COM ARTS/JOURN  617
889,"Life Sciences Communication, BS",LSC 625
889,"Life Sciences Communication, BS",LSC 660
890,"Life Sciences Communication, BS",LSC 430
890,"Life Sciences Communication, BS",LSC 432
890,"Life Sciences Communication, BS",LSC 450
890,"Life Sciences Communication, BS",LSC 460
890,"Life Sciences Communication, BS",LSC 480
890,"Life Sciences Communication, BS",LSC 532
890,"Life Sciences Communication, BS",LSC 614
891,"Nutritional Sciences, BS",MATH 112 & MATH 113
891,"Nutritional Sciences, BS",MATH 114
891,"Nutritional Sciences, BS",MATH 221
891,"Nutritional Sciences, BS",STAT 301
891,"Nutritional Sciences, BS",STAT 371
892,"Nutritional Sciences, BS",CHEM 103 & CHEM 104
892,"Nutritional Sciences, BS",CHEM 109
893,"Nutritional Sciences, BS",CHEM 343
893,"Nutritional Sciences, BS",CHEM 344
893,"Nutritional Sciences, BS",CHEM 345
894,"Nutritional Sciences, BS",BOTANY/BIOLOGY  130
894,"Nutritional Sciences, BS",ZOOLOGY/BIOLOGY  101
894,"Nutritional Sciences, BS",ZOOLOGY/BIOLOGY 102
894,"Nutritional Sciences, BS",BIOLOGY/BOTANY/ZOOLOGY 151
894,"Nutritional Sciences, BS",BIOLOGY/BOTANY/ZOOLOGY  152
894,"Nutritional Sciences, BS",BIOCORE 381
894,"Nutritional Sciences, BS",BIOCORE 382
894,"Nutritional Sciences, BS",BIOCORE 383
894,"Nutritional Sciences, BS",BIOCORE 384
895,"Nutritional Sciences, BS",ANAT&PHY 335
895,"Nutritional Sciences, BS",GENETICS 466
895,"Nutritional Sciences, BS",MICROBIO 101 & MICROBIO 102
895,"Nutritional Sciences, BS",MICROBIO 303 & MICROBIO 304
895,"Nutritional Sciences, BS",BIOCORE 485
895,"Nutritional Sciences, BS",BIOCORE 486
895,"Nutritional Sciences, BS",BIOCORE 587
896,"Nutritional Sciences, BS",PHYSICS 103 & PHYSICS 104
896,"Nutritional Sciences, BS",PHYSICS 201 & PHYSICS 202
896,"Nutritional Sciences, BS",PHYSICS 207 & PHYSICS 208
897,"Nutritional Sciences, BS",NUTR SCI/AN SCI/DY SCI  311
897,"Nutritional Sciences, BS",NUTR SCI 332
897,"Nutritional Sciences, BS",NUTR SCI 431
897,"Nutritional Sciences, BS",BIOCHEM/NUTR SCI 510
897,"Nutritional Sciences, BS",BIOCHEM 501
897,"Nutritional Sciences, BS",BIOCHEM 507 & BIOCHEM 508
898,"Nutritional Sciences, BS",A A E/NUTR SCI  350
898,"Nutritional Sciences, BS",ANAT&PHY 337
898,"Nutritional Sciences, BS",ANAT&PHY 338
898,"Nutritional Sciences, BS",ANTHRO 365
898,"Nutritional Sciences, BS",BIOCHEM/NUTR SCI  560
898,"Nutritional Sciences, BS",BIOCHEM/M M & I  575
898,"Nutritional Sciences, BS",BIOCHEM/NUTR SCI  645
898,"Nutritional Sciences, BS",C&E SOC/SOC  533
898,"Nutritional Sciences, BS",CHEM 311
898,"Nutritional Sciences, BS",CHEM 327
898,"Nutritional Sciences, BS",CHEM 329
898,"Nutritional Sciences, BS",DY SCI 378
898,"Nutritional Sciences, BS",FOOD SCI/AN SCI  321
898,"Nutritional Sciences, BS",FOOD SCI/MICROBIO 325
898,"Nutritional Sciences, BS",GENETICS 545
898,"Nutritional Sciences, BS",PLANTSCI 338
898,"Nutritional Sciences, BS",PLANTSCI 360
898,"Nutritional Sciences, BS",MED HIST/PHILOS  515
898,"Nutritional Sciences, BS",MED HIST/PHILOS  558
898,"Nutritional Sciences, BS",M M & I/PATH-BIO  528
898,"Nutritional Sciences, BS",NUTR SCI 375
898,"Nutritional Sciences, BS",NUTR SCI 377
898,"Nutritional Sciences, BS",NUTR SCI 379
898,"Nutritional Sciences, BS",NUTR SCI/INTER-AG  421
898,"Nutritional Sciences, BS",NUTR SCI/KINES  525
898,"Nutritional Sciences, BS",NUTR SCI 500
898,"Nutritional Sciences, BS",NUTR SCI 540
898,"Nutritional Sciences, BS",NUTR SCI 618
898,"Nutritional Sciences, BS",NUTR SCI/BIOCHEM  619
898,"Nutritional Sciences, BS",NUTR SCI/POP HLTH  621
898,"Nutritional Sciences, BS",NUTR SCI 627
898,"Nutritional Sciences, BS",NUTR SCI 631
898,"Nutritional Sciences, BS",NUTR SCI 681
898,"Nutritional Sciences, BS",NUTR SCI 682
898,"Nutritional Sciences, BS",NUTR SCI 691
898,"Nutritional Sciences, BS",NUTR SCI 692
898,"Nutritional Sciences, BS",NUTR SCI 699
898,"Nutritional Sciences, BS",ONCOLOGY 401
898,"Nutritional Sciences, BS",PATH 404
898,"Nutritional Sciences, BS",POP HLTH/C&E SOC  370
898,"Nutritional Sciences, BS",ZOOLOGY 470
898,"Nutritional Sciences, BS",ZOOLOGY 570
899,"Nutritional Sciences, BS",NUTR SCI 500
899,"Nutritional Sciences, BS",NUTR SCI 681 & NUTR SCI 682
899,"Nutritional Sciences, BS",NUTR SCI 691 & NUTR SCI 692
899,"Nutritional Sciences, BS",NUTR SCI 699
900,"Nutritional Sciences, BS",ANTHRO 365
900,"Nutritional Sciences, BS",BIOCHEM/NUTR SCI  560
900,"Nutritional Sciences, BS",BIOCHEM/M M & I  575
900,"Nutritional Sciences, BS",BIOCHEM/NUTR SCI  645
900,"Nutritional Sciences, BS",C&E SOC/SOC  533
900,"Nutritional Sciences, BS",CHEM 311
900,"Nutritional Sciences, BS",CHEM 327
900,"Nutritional Sciences, BS",CHEM 329
900,"Nutritional Sciences, BS",AN SCI/FOOD SCI  305
900,"Nutritional Sciences, BS",FOOD SCI/AN SCI  321
900,"Nutritional Sciences, BS",FOOD SCI/MICROBIO  325
900,"Nutritional Sciences, BS",GENETICS 545
900,"Nutritional Sciences, BS",PLANTSCI 338
900,"Nutritional Sciences, BS",PLANTSCI 360
900,"Nutritional Sciences, BS",ANAT&PHY 337
900,"Nutritional Sciences, BS",ANAT&PHY 338
900,"Nutritional Sciences, BS",MED HIST/PHILOS  515
900,"Nutritional Sciences, BS",MED HIST/PHILOS  558
900,"Nutritional Sciences, BS",M M & I/PATH-BIO  528
900,"Nutritional Sciences, BS",NUTR SCI/A A E  350
900,"Nutritional Sciences, BS",NUTR SCI 375
900,"Nutritional Sciences, BS",NUTR SCI 377
900,"Nutritional Sciences, BS",NUTR SCI/INTER-AG  421
900,"Nutritional Sciences, BS",NUTR SCI 500
900,"Nutritional Sciences, BS",NUTR SCI/KINES  525
900,"Nutritional Sciences, BS",NUTR SCI 540
900,"Nutritional Sciences, BS",ONCOLOGY 401
900,"Nutritional Sciences, BS",PATH 404
900,"Nutritional Sciences, BS",POP HLTH/C&E SOC  370
900,"Nutritional Sciences, BS",ZOOLOGY 470
900,"Nutritional Sciences, BS",ZOOLOGY 570
901,"Nutritional Sciences, BS Nutrition and Dietetics",MATH 112
901,"Nutritional Sciences, BS Nutrition and Dietetics",MATH 114
901,"Nutritional Sciences, BS Nutrition and Dietetics",PSYCH 210
901,"Nutritional Sciences, BS Nutrition and Dietetics",SOC/C&E SOC  360
901,"Nutritional Sciences, BS Nutrition and Dietetics",STAT 301
901,"Nutritional Sciences, BS Nutrition and Dietetics",STAT 371
902,"Nutritional Sciences, BS Nutrition and Dietetics",CHEM 103 & CHEM 104
902,"Nutritional Sciences, BS Nutrition and Dietetics",CHEM 109
902,"Nutritional Sciences, BS Nutrition and Dietetics",CHEM 341
902,"Nutritional Sciences, BS Nutrition and Dietetics",CHEM 343
902,"Nutritional Sciences, BS Nutrition and Dietetics",BIOCHEM 301
902,"Nutritional Sciences, BS Nutrition and Dietetics",BIOCHEM 501
903,"Nutritional Sciences, BS Nutrition and Dietetics",ZOOLOGY/BIOLOGY  101 & ZOOLOGY/BIOLOGY  102
903,"Nutritional Sciences, BS Nutrition and Dietetics",ZOOLOGY/BIOLOGY/BOTANY  151
903,"Nutritional Sciences, BS Nutrition and Dietetics",MICROBIO 101 & MICROBIO 102
903,"Nutritional Sciences, BS Nutrition and Dietetics",MICROBIO 303 & MICROBIO 304
904,"Nutritional Sciences, BS Nutrition and Dietetics",ANAT&PHY 335
904,"Nutritional Sciences, BS Nutrition and Dietetics",PSYCH 202
904,"Nutritional Sciences, BS Nutrition and Dietetics",GEN BUS 310
904,"Nutritional Sciences, BS Nutrition and Dietetics",GEN BUS 360
905,"Nutritional Sciences, BS Nutrition and Dietetics",FOOD SCI 301
905,"Nutritional Sciences, BS Nutrition and Dietetics",FOOD SCI 437
905,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 200
905,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 332
905,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 431
905,"Nutritional Sciences, BS Nutrition and Dietetics",BIOCHEM/NUTR SCI 510
905,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 540
905,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 631
905,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 632
906,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 500
906,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 641
906,"Nutritional Sciences, BS Nutrition and Dietetics",NUTR SCI 642
907,"Plant Pathology, BS",MATH 112 & MATH 113
907,"Plant Pathology, BS",MATH 114
907,"Plant Pathology, BS",MATH 171
908,"Plant Pathology, BS",CHEM 103 & CHEM 104
908,"Plant Pathology, BS",CHEM 109
909,"Plant Pathology, BS",BIOLOGY/BOTANY/ZOOLOGY  151 & BIOLOGY/BOTANY/ZOOLOGY  152
909,"Plant Pathology, BS",ZOOLOGY/BIOLOGY  101 & ZOOLOGY/BIOLOGY  102 & BOTANY/BIOLOGY  130
909,"Plant Pathology, BS",BIOCORE 381 & BIOCORE 382 & BIOCORE 383 & BIOCORE 384
910,"Plant Pathology, BS",PHYSICS 103
910,"Plant Pathology, BS",PHYSICS 201
910,"Plant Pathology, BS",PHYSICS 207
911,"Plant Pathology, BS",PL PATH 300
911,"Plant Pathology, BS",PL PATH/BOTANY 332
912,"Plant Pathology, BS",PL PATH 590
913,"Plant Pathology, BS",MATH 211
913,"Plant Pathology, BS",MATH 217
913,"Plant Pathology, BS",MATH 221
913,"Plant Pathology, BS",MATH 222
913,"Plant Pathology, BS",STAT 301
913,"Plant Pathology, BS",STAT 371
914,"Plant Pathology, BS",CHEM 343 & CHEM 344 & CHEM 345
914,"Plant Pathology, BS",CHEM 341 & CHEM 342
915,"Plant Pathology, BS",MICROBIO 303 & MICROBIO 304
915,"Plant Pathology, BS",GENETICS 466
915,"Plant Pathology, BS",BIOCORE 485
915,"Plant Pathology, BS",BIOCORE 486
915,"Plant Pathology, BS",BIOCORE 587
916,"Plant Pathology, BS",PHYSICS 104
916,"Plant Pathology, BS",PHYSICS 202
916,"Plant Pathology, BS",PHYSICS 208
917,"Plant Pathology, BS",BOTANY 500
918,"Plant Pathology, BS",BIOCHEM 501
918,"Plant Pathology, BS",BOTANY 300
918,"Plant Pathology, BS",BOTANY 400
918,"Plant Pathology, BS",BOTANY 401
918,"Plant Pathology, BS",BOTANY/F&W ECOL/ZOOLOGY  460
918,"Plant Pathology, BS",ENTOM/ZOOLOGY  302
919,"Plant Pathology, BS",GENETICS 466
920,"Plant Pathology, BS",PL PATH 559
920,"Plant Pathology, BS",BOTANY 500
920,"Plant Pathology, BS",BOTANY/ENVIR ST/ZOOLOGY  260
920,"Plant Pathology, BS",BOTANY 300
920,"Plant Pathology, BS",BOTANY/F&W ECOL/ZOOLOGY  460
920,"Plant Pathology, BS",BOTANY 500
920,"Plant Pathology, BS",BIOCHEM 501
920,"Plant Pathology, BS",C&E SOC/SOC  140
920,"Plant Pathology, BS",C&E SOC/SOC  222
920,"Plant Pathology, BS",C&E SOC/AMER IND/SOC  578
920,"Plant Pathology, BS",C&E SOC/SOC  650
920,"Plant Pathology, BS",ENTOM/ENVIR ST  201
920,"Plant Pathology, BS",ENTOM/ZOOLOGY  302
920,"Plant Pathology, BS",F&W ECOL/ENVIR ST  100
920,"Plant Pathology, BS",F&W ECOL/ZOOLOGY  335
920,"Plant Pathology, BS",F&W ECOL/ENVIR ST/ZOOLOGY  360
920,"Plant Pathology, BS",F&W ECOL/BOTANY  455
920,"Plant Pathology, BS",F&W ECOL/BOTANY/ZOOLOGY  460
920,"Plant Pathology, BS",F&W ECOL 550
920,"Plant Pathology, BS",MICROBIO 101
920,"Plant Pathology, BS",MICROBIO 102
920,"Plant Pathology, BS",MICROBIO 303
920,"Plant Pathology, BS",MICROBIO 304
920,"Plant Pathology, BS",NUTR SCI 132
920,"Plant Pathology, BS",NUTR SCI/AN SCI/DY SCI  311
920,"Plant Pathology, BS",NUTR SCI 332
920,"Plant Pathology, BS",NUTR SCI/A A E  350
920,"Plant Pathology, BS",NUTR SCI/BIOCHEM  510
920,"Plant Pathology, BS",NUTR SCI 540
920,"Plant Pathology, BS",PLANTSCI 110
920,"Plant Pathology, BS",PLANTSCI/PL PATH  261
920,"Plant Pathology, BS",PLANTSCI/LAND ARC  263
920,"Plant Pathology, BS",PLANTSCI 300
920,"Plant Pathology, BS",PLANTSCI 302
920,"Plant Pathology, BS",PLANTSCI 320
920,"Plant Pathology, BS",SOIL SCI/ATM OCN  132
920,"Plant Pathology, BS",SOIL SCI/ENVIR ST/GEOG  230
920,"Plant Pathology, BS",SOIL SCI 301
920,"Plant Pathology, BS",SOIL SCI/ENVIR ST  324
920,"Plant Pathology, BS",SOIL SCI 326
921,"Plant Pathology, BS",ACCT I S 100
921,"Plant Pathology, BS",ACCT I S 211
921,"Plant Pathology, BS",ACCT I S 300
921,"Plant Pathology, BS",ACCT I S 301
921,"Plant Pathology, BS",ACCT I S 302
921,"Plant Pathology, BS",ACCT I S 329
921,"Plant Pathology, BS",A A E/ECON  421
921,"Plant Pathology, BS",A A E/ECON  474
921,"Plant Pathology, BS",ECON 101
921,"Plant Pathology, BS",ECON 102
921,"Plant Pathology, BS",LSC 270
922,"Plant Science and Technology, BS",MATH 112 & MATH 113
923,"Plant Science and Technology, BS",MATH 114
924,"Plant Science and Technology, BS",MATH 171
925,"Plant Science and Technology, BS",STAT 240
926,"Plant Science and Technology, BS",STAT 301
927,"Plant Science and Technology, BS",STAT 371
928,"Plant Science and Technology, BS",CHEM 103 & CHEM 104
929,"Plant Science and Technology, BS",CHEM 109
930,"Plant Science and Technology, BS",BIOLOGY/BOTANY  130
931,"Plant Science and Technology, BS",BIOLOGY/ZOOLOGY  101
932,"Plant Science and Technology, BS",BIOLOGY/ZOOLOGY  102
933,"Plant Science and Technology, BS",BIOLOGY/BOTANY/ZOOLOGY  151
934,"Plant Science and Technology, BS",BIOLOGY/BOTANY/ZOOLOGY  152
935,"Plant Science and Technology, BS",BIOCORE 381
936,"Plant Science and Technology, BS",BIOCORE 382
937,"Plant Science and Technology, BS",BIOCORE 383
938,"Plant Science and Technology, BS",BIOCORE 384
939,"Plant Science and Technology, BS",ECON 101
940,"Plant Science and Technology, BS",ECON 111
941,"Plant Science and Technology, BS",PLANTSCI 110
942,"Plant Science and Technology, BS",PLANTSCI 310
943,"Plant Science and Technology, BS",SOIL SCI 301
944,"Plant Science and Technology, BS",GENETICS 466
945,"Plant Science and Technology, BS",PLANTSCI 338
946,"Plant Science and Technology, BS",PL PATH 300
947,"Plant Science and Technology, BS",PLANTSCI 300
948,"Plant Science and Technology, BS",ENTOM/ZOOLOGY  302
949,"Plant Science and Technology, BS",PLANTSCI 320
950,"Plant Science and Technology, BS",BOTANY 500
951,"Plant Science and Technology, BS",PLANTSCI 340
952,"Plant Science and Technology, BS",PLANTSCI 334 & PLANTSCI 335
953,"Plant Science and Technology, BS",BSE 305
954,"Plant Science and Technology, BS",BSE 380
955,"Plant Science and Technology, BS",PLANTSCI 227
955,"Plant Science and Technology, BS",PLANTSCI/PL PATH  262
955,"Plant Science and Technology, BS",PLANTSCI/LAND ARC  263
955,"Plant Science and Technology, BS",PLANTSCI 300
955,"Plant Science and Technology, BS",PLANTSCI 302
955,"Plant Science and Technology, BS",PLANTSCI 320
955,"Plant Science and Technology, BS",PLANTSCI 340
955,"Plant Science and Technology, BS",PLANTSCI 334
955,"Plant Science and Technology, BS",PLANTSCI 338
955,"Plant Science and Technology, BS",PLANTSCI 360
955,"Plant Science and Technology, BS",PLANTSCI 370
955,"Plant Science and Technology, BS",PLANTSCI 376
955,"Plant Science and Technology, BS",PLANTSCI 378
955,"Plant Science and Technology, BS",AGROECOL 377
